geo_type,region,transportation_type,alternative_name,sub_region,country,date,score
city,Portsmouth,driving,NA,England,United Kingdom,2020-08-07,160.35
city,Portsmouth,driving,NA,England,United Kingdom,2020-08-08,138.6
city,Portsmouth,driving,NA,England,United Kingdom,2020-08-09,130.42
city,Portsmouth,driving,NA,England,United Kingdom,2020-08-10,135.18
city,Portsmouth,driving,NA,England,United Kingdom,2020-08-11,138.48
city,Portsmouth,driving,NA,England,United Kingdom,2020-08-12,129.56
city,Portsmouth,driving,NA,England,United Kingdom,2020-08-13,124.47
city,Portsmouth,driving,NA,England,United Kingdom,2020-08-14,133.59
city,Portsmouth,driving,NA,England,United Kingdom,2020-08-15,122.73
city,Portsmouth,driving,NA,England,United Kingdom,2020-08-16,110.37
city,Portsmouth,driving,NA,England,United Kingdom,2020-08-17,123.83
city,Portsmouth,driving,NA,England,United Kingdom,2020-08-18,124.65
city,Portsmouth,driving,NA,England,United Kingdom,2020-08-19,123.15
city,Portsmouth,driving,NA,England,United Kingdom,2020-08-20,132.75
city,Portsmouth,driving,NA,England,United Kingdom,2020-08-21,135.78
city,Portsmouth,driving,NA,England,United Kingdom,2020-08-22,126.48
city,Portsmouth,driving,NA,England,United Kingdom,2020-08-23,115.29
city,Portsmouth,driving,NA,England,United Kingdom,2020-08-24,128.8
city,Portsmouth,driving,NA,England,United Kingdom,2020-08-25,123.07
city,Portsmouth,driving,NA,England,United Kingdom,2020-08-26,135.65
city,Portsmouth,driving,NA,England,United Kingdom,2020-08-27,128.39
city,Portsmouth,driving,NA,England,United Kingdom,2020-08-28,148.18
city,Portsmouth,driving,NA,England,United Kingdom,2020-08-29,134.73
city,Portsmouth,driving,NA,England,United Kingdom,2020-08-30,120.25
city,Portsmouth,driving,NA,England,United Kingdom,2020-08-31,132.57
city,Portsmouth,driving,NA,England,United Kingdom,2020-09-01,133.96
city,Portsmouth,driving,NA,England,United Kingdom,2020-09-02,127.06
city,Portsmouth,driving,NA,England,United Kingdom,2020-09-03,128.81
city,Portsmouth,driving,NA,England,United Kingdom,2020-09-04,144.08
city,Portsmouth,driving,NA,England,United Kingdom,2020-09-05,171.16
city,Portsmouth,driving,NA,England,United Kingdom,2020-09-06,144.76
city,Portsmouth,driving,NA,England,United Kingdom,2020-09-07,124.07
city,Portsmouth,driving,NA,England,United Kingdom,2020-09-08,120.68
city,Portsmouth,driving,NA,England,United Kingdom,2020-09-09,117.79
city,Portsmouth,driving,NA,England,United Kingdom,2020-09-10,119.8
city,Portsmouth,driving,NA,England,United Kingdom,2020-09-11,132.67
city,Portsmouth,driving,NA,England,United Kingdom,2020-09-12,134.5
city,Portsmouth,driving,NA,England,United Kingdom,2020-09-13,129.28
city,Portsmouth,driving,NA,England,United Kingdom,2020-09-14,128.88
city,Portsmouth,driving,NA,England,United Kingdom,2020-09-15,124.68
city,Portsmouth,driving,NA,England,United Kingdom,2020-09-16,123.69
city,Portsmouth,driving,NA,England,United Kingdom,2020-09-17,124.18
city,Portsmouth,driving,NA,England,United Kingdom,2020-09-18,141.19
city,Portsmouth,driving,NA,England,United Kingdom,2020-09-19,167.58
city,Portsmouth,driving,NA,England,United Kingdom,2020-09-20,145.34
city,Portsmouth,driving,NA,England,United Kingdom,2020-09-21,117.69
city,Portsmouth,driving,NA,England,United Kingdom,2020-09-22,111.51
city,Portsmouth,driving,NA,England,United Kingdom,2020-09-23,112.5
city,Portsmouth,driving,NA,England,United Kingdom,2020-09-24,108.3
city,Portsmouth,driving,NA,England,United Kingdom,2020-09-25,129.09
city,Portsmouth,driving,NA,England,United Kingdom,2020-09-26,157.19
city,Portsmouth,driving,NA,England,United Kingdom,2020-09-27,124.97
city,Portsmouth,driving,NA,England,United Kingdom,2020-09-28,110.16
city,Portsmouth,driving,NA,England,United Kingdom,2020-09-29,109.87
city,Portsmouth,driving,NA,England,United Kingdom,2020-09-30,108.67
city,Portsmouth,driving,NA,England,United Kingdom,2020-10-01,110.19
city,Portsmouth,driving,NA,England,United Kingdom,2020-10-02,119.78
city,Portsmouth,driving,NA,England,United Kingdom,2020-10-03,113.49
city,Portsmouth,driving,NA,England,United Kingdom,2020-10-04,98.42
city,Portsmouth,driving,NA,England,United Kingdom,2020-10-05,106.52
city,Portsmouth,driving,NA,England,United Kingdom,2020-10-06,107.4
city,Portsmouth,driving,NA,England,United Kingdom,2020-10-07,110.15
city,Portsmouth,driving,NA,England,United Kingdom,2020-10-08,126.39
city,Portsmouth,driving,NA,England,United Kingdom,2020-10-09,147.33
city,Portsmouth,driving,NA,England,United Kingdom,2020-10-10,119.14
city,Portsmouth,driving,NA,England,United Kingdom,2020-10-11,105.89
city,Portsmouth,driving,NA,England,United Kingdom,2020-10-12,106.39
city,Portsmouth,driving,NA,England,United Kingdom,2020-10-13,106.56
city,Portsmouth,driving,NA,England,United Kingdom,2020-10-14,104.4
city,Portsmouth,driving,NA,England,United Kingdom,2020-10-15,110.17
city,Portsmouth,driving,NA,England,United Kingdom,2020-10-16,121.29
city,Portsmouth,driving,NA,England,United Kingdom,2020-10-17,110.88
city,Portsmouth,driving,NA,England,United Kingdom,2020-10-18,100.23
city,Portsmouth,driving,NA,England,United Kingdom,2020-10-19,107.33
city,Portsmouth,driving,NA,England,United Kingdom,2020-10-20,107.49
city,Portsmouth,driving,NA,England,United Kingdom,2020-10-21,105.21
city,Portsmouth,driving,NA,England,United Kingdom,2020-10-22,107.14
city,Portsmouth,driving,NA,England,United Kingdom,2020-10-23,119.11
city,Portsmouth,driving,NA,England,United Kingdom,2020-10-24,110.11
city,Portsmouth,driving,NA,England,United Kingdom,2020-10-25,100.96
city,Portsmouth,driving,NA,England,United Kingdom,2020-10-26,121.01
city,Portsmouth,driving,NA,England,United Kingdom,2020-10-27,115.12
city,Portsmouth,driving,NA,England,United Kingdom,2020-10-28,115.22
city,Portsmouth,driving,NA,England,United Kingdom,2020-10-29,117.78
city,Portsmouth,driving,NA,England,United Kingdom,2020-10-30,134.8
city,Portsmouth,driving,NA,England,United Kingdom,2020-10-31,107.94
city,Portsmouth,driving,NA,England,United Kingdom,2020-11-01,89.39
city,Portsmouth,driving,NA,England,United Kingdom,2020-11-02,103.53
city,Portsmouth,driving,NA,England,United Kingdom,2020-11-03,106.98
city,Portsmouth,driving,NA,England,United Kingdom,2020-11-04,112.48
city,Portsmouth,driving,NA,England,United Kingdom,2020-11-05,77.46
city,Portsmouth,driving,NA,England,United Kingdom,2020-11-06,83.09
city,Portsmouth,driving,NA,England,United Kingdom,2020-11-07,69.18
city,Portsmouth,driving,NA,England,United Kingdom,2020-11-08,59.67
city,Portsmouth,driving,NA,England,United Kingdom,2020-11-09,78.54
city,Portsmouth,driving,NA,England,United Kingdom,2020-11-10,77.8
city,Portsmouth,driving,NA,England,United Kingdom,2020-11-11,77.31
city,Portsmouth,driving,NA,England,United Kingdom,2020-11-12,79.44
city,Portsmouth,driving,NA,England,United Kingdom,2020-11-13,86.7
city,Portsmouth,driving,NA,England,United Kingdom,2020-11-14,73.78
city,Portsmouth,driving,NA,England,United Kingdom,2020-11-15,62.16
city,Portsmouth,driving,NA,England,United Kingdom,2020-11-16,77.34
city,Portsmouth,driving,NA,England,United Kingdom,2020-11-17,77.8
city,Portsmouth,driving,NA,England,United Kingdom,2020-11-18,81.09
city,Portsmouth,driving,NA,England,United Kingdom,2020-11-19,77.78
city,Portsmouth,driving,NA,England,United Kingdom,2020-11-20,88.31
city,Portsmouth,driving,NA,England,United Kingdom,2020-11-21,80.23
city,Portsmouth,driving,NA,England,United Kingdom,2020-11-22,68.14
city,Portsmouth,driving,NA,England,United Kingdom,2020-11-23,81.61
city,Portsmouth,driving,NA,England,United Kingdom,2020-11-24,82.2
city,Portsmouth,driving,NA,England,United Kingdom,2020-11-25,82.96
city,Portsmouth,driving,NA,England,United Kingdom,2020-11-26,80.88
city,Portsmouth,driving,NA,England,United Kingdom,2020-11-27,91.17
city,Portsmouth,driving,NA,England,United Kingdom,2020-11-28,82.89
city,Portsmouth,driving,NA,England,United Kingdom,2020-11-29,70.28
city,Portsmouth,driving,NA,England,United Kingdom,2020-11-30,84.45
city,Portsmouth,driving,NA,England,United Kingdom,2020-12-01,85.35
city,Portsmouth,driving,NA,England,United Kingdom,2020-12-02,89.36
city,Portsmouth,driving,NA,England,United Kingdom,2020-12-03,93.82
city,Portsmouth,driving,NA,England,United Kingdom,2020-12-04,131.97
city,Portsmouth,driving,NA,England,United Kingdom,2020-12-05,99.35
city,Portsmouth,driving,NA,England,United Kingdom,2020-12-06,81.07
city,Portsmouth,driving,NA,England,United Kingdom,2020-12-07,89.9
city,Portsmouth,driving,NA,England,United Kingdom,2020-12-08,94.83
city,Portsmouth,driving,NA,England,United Kingdom,2020-12-09,94.6
city,Portsmouth,driving,NA,England,United Kingdom,2020-12-10,95.11
city,Portsmouth,driving,NA,England,United Kingdom,2020-12-11,124.14
city,Portsmouth,driving,NA,England,United Kingdom,2020-12-12,105.24
city,Portsmouth,driving,NA,England,United Kingdom,2020-12-13,80.97
city,Portsmouth,driving,NA,England,United Kingdom,2020-12-14,94.2
city,Portsmouth,driving,NA,England,United Kingdom,2020-12-15,92.41
city,Portsmouth,driving,NA,England,United Kingdom,2020-12-16,95.6
city,Portsmouth,driving,NA,England,United Kingdom,2020-12-17,97.34
city,Portsmouth,driving,NA,England,United Kingdom,2020-12-18,106.6
city,Portsmouth,driving,NA,England,United Kingdom,2020-12-19,86.5
city,Portsmouth,driving,NA,England,United Kingdom,2020-12-20,60.46
city,Portsmouth,driving,NA,England,United Kingdom,2020-12-21,74.12
city,Portsmouth,driving,NA,England,United Kingdom,2020-12-22,74.42
city,Portsmouth,driving,NA,England,United Kingdom,2020-12-23,76.71
city,Portsmouth,driving,NA,England,United Kingdom,2020-12-24,60.58
city,Portsmouth,driving,NA,England,United Kingdom,2020-12-25,18.78
city,Portsmouth,driving,NA,England,United Kingdom,2020-12-26,33.79
city,Portsmouth,driving,NA,England,United Kingdom,2020-12-27,47.36
city,Portsmouth,driving,NA,England,United Kingdom,2020-12-28,50.23
city,Portsmouth,driving,NA,England,United Kingdom,2020-12-29,61.16
city,Portsmouth,driving,NA,England,United Kingdom,2020-12-30,63.46
city,Portsmouth,driving,NA,England,United Kingdom,2020-12-31,66.94
city,Portsmouth,driving,NA,England,United Kingdom,2021-01-01,44.95
city,Portsmouth,driving,NA,England,United Kingdom,2021-01-02,60.34
city,Portsmouth,driving,NA,England,United Kingdom,2021-01-03,57.64
city,Portsmouth,driving,NA,England,United Kingdom,2021-01-04,63.89
city,Portsmouth,driving,NA,England,United Kingdom,2021-01-05,66.03
city,Portsmouth,driving,NA,England,United Kingdom,2021-01-06,63.65
city,Portsmouth,driving,NA,England,United Kingdom,2021-01-07,66.93
city,Portsmouth,driving,NA,England,United Kingdom,2021-01-08,74.66
city,Portsmouth,driving,NA,England,United Kingdom,2021-01-09,65.19
city,Portsmouth,driving,NA,England,United Kingdom,2021-01-10,55.1
city,Portsmouth,driving,NA,England,United Kingdom,2021-01-11,68.99
city,Portsmouth,driving,NA,England,United Kingdom,2021-01-12,67.62
city,Portsmouth,driving,NA,England,United Kingdom,2021-01-13,64.98
city,Portsmouth,driving,NA,England,United Kingdom,2021-01-14,64.43
city,Portsmouth,driving,NA,England,United Kingdom,2021-01-15,74.57
city,Portsmouth,driving,NA,England,United Kingdom,2021-01-16,66.62
city,Portsmouth,driving,NA,England,United Kingdom,2021-01-17,57.34
city,Portsmouth,driving,NA,England,United Kingdom,2021-01-18,66.57
city,Portsmouth,driving,NA,England,United Kingdom,2021-01-19,66.04
city,Portsmouth,driving,NA,England,United Kingdom,2021-01-20,65.63
city,Portsmouth,driving,NA,England,United Kingdom,2021-01-21,69.05
city,Portsmouth,driving,NA,England,United Kingdom,2021-01-22,79.45
city,Portsmouth,driving,NA,England,United Kingdom,2021-01-23,70.03
city,Portsmouth,driving,NA,England,United Kingdom,2021-01-24,57.01
city,Portsmouth,driving,NA,England,United Kingdom,2021-01-25,70.15
city,Portsmouth,driving,NA,England,United Kingdom,2021-01-26,69.84
city,Portsmouth,driving,NA,England,United Kingdom,2021-01-27,68.81
city,Portsmouth,driving,NA,England,United Kingdom,2021-01-28,70.18
city,Portsmouth,driving,NA,England,United Kingdom,2021-01-29,81.45
city,Portsmouth,driving,NA,England,United Kingdom,2021-01-30,72.2
city,Portsmouth,driving,NA,England,United Kingdom,2021-01-31,59.58
city,Portsmouth,driving,NA,England,United Kingdom,2021-02-01,71.12
city,Portsmouth,driving,NA,England,United Kingdom,2021-02-02,71.45
city,Portsmouth,driving,NA,England,United Kingdom,2021-02-03,70.8
city,Portsmouth,driving,NA,England,United Kingdom,2021-02-04,74.23
city,Portsmouth,driving,NA,England,United Kingdom,2021-02-05,84.51
city,Portsmouth,driving,NA,England,United Kingdom,2021-02-06,77.38
city,Portsmouth,driving,NA,England,United Kingdom,2021-02-07,58.8
city,Portsmouth,driving,NA,England,United Kingdom,2021-02-08,68.47
city,Portsmouth,driving,NA,England,United Kingdom,2021-02-09,69.44
city,Portsmouth,driving,NA,England,United Kingdom,2021-02-10,73.97
city,Portsmouth,driving,NA,England,United Kingdom,2021-02-11,78.96
city,Portsmouth,driving,NA,England,United Kingdom,2021-02-12,86.02
city,Portsmouth,driving,NA,England,United Kingdom,2021-02-13,80.73
city,Portsmouth,driving,NA,England,United Kingdom,2021-02-14,67.74
city,Portsmouth,driving,NA,England,United Kingdom,2021-02-15,75.21
city,Portsmouth,driving,NA,England,United Kingdom,2021-02-16,77.34
city,Portsmouth,driving,NA,England,United Kingdom,2021-02-17,78.24
city,Portsmouth,driving,NA,England,United Kingdom,2021-02-18,79.44
city,Portsmouth,driving,NA,England,United Kingdom,2021-02-19,88.94
city,Portsmouth,driving,NA,England,United Kingdom,2021-02-20,79.74
city,Portsmouth,driving,NA,England,United Kingdom,2021-02-21,65.65
city,Portsmouth,driving,NA,England,United Kingdom,2021-02-22,76.73
city,Portsmouth,driving,NA,England,United Kingdom,2021-02-23,78.25
city,Portsmouth,driving,NA,England,United Kingdom,2021-02-24,80.99
city,Portsmouth,driving,NA,England,United Kingdom,2021-02-25,83.24
city,Portsmouth,driving,NA,England,United Kingdom,2021-02-26,98.33
city,Portsmouth,driving,NA,England,United Kingdom,2021-02-27,90.4
city,Portsmouth,driving,NA,England,United Kingdom,2021-02-28,75.46
city,Portsmouth,driving,NA,England,United Kingdom,2021-03-01,80.8
city,Portsmouth,driving,NA,England,United Kingdom,2021-03-02,82.76
city,Portsmouth,driving,NA,England,United Kingdom,2021-03-03,81.65
city,Portsmouth,driving,NA,England,United Kingdom,2021-03-04,83.75
city,Portsmouth,driving,NA,England,United Kingdom,2021-03-05,94.48
city,Portsmouth,driving,NA,England,United Kingdom,2021-03-06,91.04
city,Portsmouth,driving,NA,England,United Kingdom,2021-03-07,74.48
city,Portsmouth,transit,NA,England,United Kingdom,2020-01-13,100
city,Portsmouth,transit,NA,England,United Kingdom,2020-01-14,111.76
city,Portsmouth,transit,NA,England,United Kingdom,2020-01-15,116.47
city,Portsmouth,transit,NA,England,United Kingdom,2020-01-16,106.98
city,Portsmouth,transit,NA,England,United Kingdom,2020-01-17,98.71
city,Portsmouth,transit,NA,England,United Kingdom,2020-01-18,104.97
city,Portsmouth,transit,NA,England,United Kingdom,2020-01-19,114.41
city,Portsmouth,transit,NA,England,United Kingdom,2020-01-20,112.08
city,Portsmouth,transit,NA,England,United Kingdom,2020-01-21,118.6
city,Portsmouth,transit,NA,England,United Kingdom,2020-01-22,130.88
city,Portsmouth,transit,NA,England,United Kingdom,2020-01-23,112.08
city,Portsmouth,transit,NA,England,United Kingdom,2020-01-24,118.6
city,Portsmouth,transit,NA,England,United Kingdom,2020-01-25,117.25
city,Portsmouth,transit,NA,England,United Kingdom,2020-01-26,115.25
city,Portsmouth,transit,NA,England,United Kingdom,2020-01-27,111.76
city,Portsmouth,transit,NA,England,United Kingdom,2020-01-28,127.39
city,Portsmouth,transit,NA,England,United Kingdom,2020-01-29,123.71
city,Portsmouth,transit,NA,England,United Kingdom,2020-01-30,116.67
city,Portsmouth,transit,NA,England,United Kingdom,2020-01-31,131.07
city,Portsmouth,transit,NA,England,United Kingdom,2020-02-01,110.21
city,Portsmouth,transit,NA,England,United Kingdom,2020-02-02,102.78
city,Portsmouth,transit,NA,England,United Kingdom,2020-02-03,110.08
city,Portsmouth,transit,NA,England,United Kingdom,2020-02-04,108.01
city,Portsmouth,transit,NA,England,United Kingdom,2020-02-05,115.18
city,Portsmouth,transit,NA,England,United Kingdom,2020-02-06,107.62
city,Portsmouth,transit,NA,England,United Kingdom,2020-02-07,106.07
city,Portsmouth,transit,NA,England,United Kingdom,2020-02-08,106.85
city,Portsmouth,transit,NA,England,United Kingdom,2020-02-09,106.52
city,Portsmouth,transit,NA,England,United Kingdom,2020-02-10,113.82
city,Portsmouth,transit,NA,England,United Kingdom,2020-02-11,112.73
city,Portsmouth,transit,NA,England,United Kingdom,2020-02-12,108.33
city,Portsmouth,transit,NA,England,United Kingdom,2020-02-13,107.62
city,Portsmouth,transit,NA,England,United Kingdom,2020-02-14,107.62
city,Portsmouth,transit,NA,England,United Kingdom,2020-02-15,108.98
city,Portsmouth,transit,NA,England,United Kingdom,2020-02-16,107.49
city,Portsmouth,transit,NA,England,United Kingdom,2020-02-17,123.39
city,Portsmouth,transit,NA,England,United Kingdom,2020-02-18,129.2
city,Portsmouth,transit,NA,England,United Kingdom,2020-02-19,112.47
city,Portsmouth,transit,NA,England,United Kingdom,2020-02-20,122.22
city,Portsmouth,transit,NA,England,United Kingdom,2020-02-21,107.36
city,Portsmouth,transit,NA,England,United Kingdom,2020-02-22,111.18
city,Portsmouth,transit,NA,England,United Kingdom,2020-02-23,112.02
city,Portsmouth,transit,NA,England,United Kingdom,2020-02-24,112.98
city,Portsmouth,transit,NA,England,United Kingdom,2020-02-25,108.4
city,Portsmouth,transit,NA,England,United Kingdom,2020-02-26,109.11
city,Portsmouth,transit,NA,England,United Kingdom,2020-02-27,104.26
city,Portsmouth,transit,NA,England,United Kingdom,2020-02-28,110.01
city,Portsmouth,transit,NA,England,United Kingdom,2020-02-29,108.07
city,Portsmouth,transit,NA,England,United Kingdom,2020-03-01,103.42
city,Portsmouth,transit,NA,England,United Kingdom,2020-03-02,120.67
city,Portsmouth,transit,NA,England,United Kingdom,2020-03-03,100.52
